r	mu	stdev	T	lambda	t1	c1	k1	t2	c2	k2	t3	c3	k3	b3	d3	b2	d2	b1	d1	V_M	DP_Time	mean_M	var_M	semivar_MD	semivar_MU	TotalTime
2	1	0.2	0.4	0.18	0	1	0.1	0.2	1.18	0.1	0.4	1.36	0.1	-0.0724029541	0.2539	-0.04081726074	0.2615	-0.0008392333984	0.2663	0.7402625172	115.0026438	0.738824017	0.05573208863	0.04134711963	0.014384969	119.9880441
2	1	0.2	0.4	0.2	0	1	0.1	0.2	1.2	0.1	0.4	1.4	0.1	-0.08125305176	0.2626	-0.04539489746	0.2581	-0.0005340576172	0.2603	0.7402139436	116.2632205	0.738817313	0.05572032644	0.04134359682	0.01437672962	121.2462742
2	1	0.2	0.5	0.02	0	1	0.1	0.25	1.02	0.1	0.5	1.04	0.1	-0.007095336914	0.206	-0.008163452148	1.2311	-0.01930236816	1.0485	0.7471299427	174.5229825	0.746900273	0.04513054345	0.02722521203	0.01790533142	179.4693751
2	1	0.2	0.5	0.04	0	1	0.1	0.25	1.04	0.1	0.5	1.08	0.1	-0.01426696777	0.2089	-0.01182556152	0.6199	-0.01533508301	0.5447	0.7434770721	160.8257193	0.7421213352	0.05437950568	0.03972307304	0.01465643265	165.771573
2	1	0.2	0.5	0.06	0	1	0.1	0.25	1.06	0.1	0.5	1.12	0.1	-0.02128601074	0.2125	-0.01564025879	0.424	-0.0122833252	0.4139	0.7427750862	139.5158306	0.74133999	0.05464548802	0.04008942912	0.0145560589	144.4556534
2	1	0.2	0.5	0.08	0	1	0.1	0.25	1.08	0.1	0.5	1.16	0.1	-0.02861022949	0.2164	-0.01945495605	0.3533	-0.009536743164	0.3634	0.742193307	128.0208892	0.7406875035	0.05488704046	0.0403842523	0.01450278816	132.9605729
2	1	0.2	0.5	0.1	0	1	0.1	0.25	1.1	0.1	0.5	1.2	0.1	-0.03578186035	0.221	-0.02342224121	0.3204	-0.007400512695	0.334	0.7417155433	122.3348423	0.7402661169	0.05511028725	0.04066618865	0.0144440986	127.267893
2	1	0.2	0.5	0.12	0	1	0.1	0.25	1.12	0.1	0.5	1.24	0.1	-0.04325866699	0.2259	-0.02738952637	0.3007	-0.005722045898	0.3138	0.7413273288	119.0690805	0.7398149463	0.05527746088	0.04086820053	0.01440926035	124.0090148
2	1	0.2	0.5	0.14	0	1	0.1	0.25	1.14	0.1	0.5	1.28	0.1	-0.05073547363	0.2318	-0.03150939941	0.2867	-0.004348754883	0.2989	0.7410158409	117.1368935	0.7396202514	0.05530261196	0.04092900301	0.01437360895	122.1024723
2	1	0.2	0.5	0.16	0	1	0.1	0.25	1.16	0.1	0.5	1.32	0.1	-0.05836486816	0.2384	-0.03562927246	0.2769	-0.003280639648	0.2872	0.7407698778	116.0569312	0.7392874572	0.05547177499	0.04110091292	0.01437086207	121.0177695
2	1	0.2	0.5	0.18	0	1	0.1	0.25	1.18	0.1	0.5	1.36	0.1	-0.06614685059	0.246	-0.0399017334	0.2695	-0.002365112305	0.2779	0.7405795043	115.7063568	0.7390502536	0.0555727477	0.04119679784	0.01437594987	120.918757
2	1	0.2	0.5	0.2	0	1	0.1	0.25	1.2	0.1	0.5	1.4	0.1	-0.07423400879	0.2547	-0.04417419434	0.264	-0.001602172852	0.2704	0.7404358602	115.9035989	0.7387442939	0.05580019206	0.0413847921	0.01441539997	120.888005
2	1	0.2	0.6	0.02	0	1	0.1	0.3	1.02	0.1	0.6	1.04	0.1	-0.006332397461	0.1968	-0.01182556152	1.5477	-0.03059387207	1.249	0.7590177646	173.0264406	0.7588594231	0.04368618131	0.02521011568	0.01847606563	177.973683
2	1	0.2	0.6	0.04	0	1	0.1	0.3	1.04	0.1	0.6	1.08	0.1	-0.01274108887	0.1998	-0.01487731934	0.7777	-0.02494812012	0.6408	0.7463580697	168.8736093	0.7450977362	0.05344490896	0.03866743636	0.01477747261	173.8179026
2	1	0.2	0.6	0.06	0	1	0.1	0.3	1.06	0.1	0.6	1.12	0.1	-0.01914978027	0.2033	-0.01808166504	0.5215	-0.0203704834	0.4623	0.7452077803	150.8457574	0.7440089225	0.05371909145	0.03912759077	0.01459150068	156.0350997
2	1	0.2	0.6	0.08	0	1	0.1	0.3	1.08	0.1	0.6	1.16	0.1	-0.02555847168	0.2073	-0.02128601074	0.407	-0.01655578613	0.3937	0.7442276769	135.464943	0.7429705242	0.05404992692	0.03956311998	0.01448680694	140.4496523
2	1	0.2	0.6	0.1	0	1	0.1	0.3	1.1	0.1	0.6	1.2	0.1	-0.03211975098	0.2118	-0.02464294434	0.3539	-0.01335144043	0.3568	0.7433967823	127.3552675	0.7420721382	0.05433747584	0.03993123709	0.01440623876	132.3651393
